auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s,brier_raw,brier_iso,crc_alpha,crc_tau,elkan_tau,alert_rate,test_fpr,provenance
0.8991845300290038,0.6414394947165107,0.2525695177020485,0.999983491539414,0.4032808931912146,0.1166462090138691,0.1273968363383563,1.650846058605035e-05,0.0,0.0,0.0,197.94189575735632,239941,0.1688904056872634,0.0578034682080924,0.485432081887934,1.0,cicids2017,bocpd_v3_iso_elkan,11,0.0909090909090909,240000,False,22.06,True,11,0,1600000,0.2145553571428571,0.2170208333333333,0.2523958333333333,10226.3,0.1724239195639255,0.1166462090138691,0.01,0.4854320818879341,0.0909090909090909,0.9992958333333334,0.9990636756304864,sweep_cell
0.880076998984064,0.5449978539321754,0.643809229211777,0.7559059017746595,0.6953689150094536,0.1724239195639255,0.1730122897100817,0.0404451057230872,0.0,0.0,1.0,197.94189575735632,239770,0.3893332531184578,2.547457190678684e-14,1.0,1.0,cicids2017,bocpd_v4_raw_elkan,11,0.0909090909090909,240000,False,22.06,True,11,0,1600000,0.2145553571428571,0.2170208333333333,0.2523958333333333,10226.3,0.1724239195639255,0.1166462090138691,0.01,0.4854320818879341,0.0909090909090909,0.2963416666666666,0.1411899122195903,sweep_cell
0.8075728351061373,0.418965884610567,0.532445117335352,0.8708543128353281,0.6608455997494519,0.1597042525107886,0.1977568798837196,0.0349773159666325,0.0,0.0,1.0,685.2994036930949,239874,0.1344715130500589,0.0,1.0,1.0,cicids2017,ecod_batch_ref,11,0.2429671595010712,240000,False,22.06,True,11,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.8075728351061373,0.418965884610567,0.532445117335352,0.8708543128353281,0.6608455997494519,0.1597042525107886,0.1977568798837196,0.0349773159666325,0.0,0.0,1.0,1277.6990602471062,239874,0.1344715130500589,0.0,1.0,1.0,cicids2017,ecod_batch_ref,23,0.2429671595010712,240000,False,22.06,True,23,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.8075728351061373,0.418965884610567,0.532445117335352,0.8708543128353281,0.6608455997494519,0.1597042525107886,0.1977568798837196,0.0349773159666325,0.0,0.0,1.0,4795.007706496904,239874,0.1344715130500589,0.0,1.0,1.0,cicids2017,ecod_batch_ref,47,0.2429671595010712,240000,False,22.06,True,47,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.860832761232099,0.5136231240631418,0.3807658696977889,0.9998349153941396,0.5515033965288022,0.1618211555052219,0.2010319848542407,8.254911672445105e-05,0.0,0.0,0.0,12.4823063816734,239855,0.153392853621749,0.0892924757763027,0.9877965618371862,1.0,cicids2017,hst,11,0.2765242194247349,240000,False,22.06,True,11,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.8041590954642504,0.4270035563923733,0.2602779162298266,1.0,0.4130484441216882,0.1953761568204849,0.2305709785482363,0.0,0.0,0.0,0.0,12.131530774786198,239931,0.1538258826853902,0.1201819851987487,0.9960853064774547,1.0,cicids2017,hst,23,0.2142286790264743,240000,False,22.06,True,23,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.7442750526211493,0.3585041886573327,0.4042405567006101,0.9810482872472142,0.5725585786958532,0.1916624475230286,0.1773717009080135,0.0042726450185985,0.0,0.0,0.0,12.1938523504241,239886,0.1535558267065249,0.0611716804760814,0.982414702372778,1.0,cicids2017,hst,47,0.2168594906538491,240000,False,22.06,True,47,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.7169737991040877,0.3388966331427469,0.3659239600049376,0.9787371027651672,0.5326894135088389,0.3274174688193844,0.393777972905485,0.006884652752186,0.0,0.0,0.0,28.253480708672456,239936,0.089868740915061,0.3507726015201701,0.8612470896725758,1.0,cicids2017,loda,11,0.602901120772544,240000,False,22.06,True,11,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.7151129987335731,0.3390684157320796,0.3631258200188834,0.9777631035905902,0.5295756009674492,0.3312797945215348,0.398451746581994,0.0076568652090139,0.0,0.0,0.0,28.67364553372791,239937,0.0871720578017147,0.3607093464418546,0.8619451440676587,1.0,cicids2017,loda,23,0.6086412386117649,240000,False,22.06,True,23,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.7268182595719083,0.3471812744187183,0.3687166107591005,0.9798761865456046,0.5358127778655413,0.3274678692852319,0.3957583831203918,0.0066938884798179,0.0,0.0,0.0,26.47777465212098,239937,0.0907301935539796,0.3323830553009526,0.8610505162793541,1.0,cicids2017,loda,47,0.6064361968989496,240000,False,22.06,True,47,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.9719028034193008,0.8631940595820485,0.8813006300630063,0.9051754023937268,0.8930784829507049,0.2524007274192393,0.2524009543740136,0.0041771853035724,0.0,0.0,0.0,49.090273945213575,238628,0.0022122481108036,9.62227568807464e-19,1.0,1.0,cicids2017,lof_batch_ref,11,2.1712764154648652e-17,240000,False,22.06,True,11,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.9719028034193008,0.8631940595820485,0.8813006300630063,0.9051754023937268,0.8930784829507049,0.2524007274192393,0.2524009543740136,0.0041771853035724,0.0,0.0,0.0,44.0676388616534,238628,0.0022122481108036,9.62227568807464e-19,1.0,1.0,cicids2017,lof_batch_ref,23,2.1712764154648652e-17,240000,False,22.06,True,23,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.9719028034193008,0.8631940595820485,0.8813006300630063,0.9051754023937268,0.8930784829507049,0.2524007274192393,0.2524009543740136,0.0041771853035724,0.0,0.0,0.0,48.988926036735705,238628,0.0022122481108036,9.62227568807464e-19,1.0,1.0,cicids2017,lof_batch_ref,47,2.1712764154648652e-17,240000,False,22.06,True,47,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,,,,,,,,,stage1_reuse
0.6941764094450804,0.496164545149957,0.6286289844768338,0.3090711358825471,0.4143991667751595,0.3453944488693788,0.3491550606583529,0.4321635981712591,0.0,2.0,3.0,191.21586213988704,128577,0.341120928304232,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_slo,11,0.261744966442953,128734,False,40.0,False,11,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,4508.5,,,,,,,,sweep_cell
0.6912359314132676,0.4931705207227226,0.6253085210577864,0.3099644611888995,0.4144745384195902,0.346250453769857,0.3495897018494798,0.4453024453024453,0.0,2.0,4.0,184.51384984586196,128592,0.3424665492916208,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_slo,23,0.261744966442953,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,4184.0,,,,,,,,sweep_cell
0.6910580619026631,0.4933149423014195,0.6254532555573072,0.3081778105761948,0.4129057438365966,0.3464398789736537,0.3498031853637237,0.4499660053155325,0.0,2.0,4.0,60.7298230186529,128564,0.3415607737663566,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_slo,47,0.261744966442953,128734,False,40.0,False,47,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,14157.9,,,,,,,,sweep_cell
0.7184719509078369,0.5806625311625724,0.0,0.0,0.0,0.1998479469802058,0.0859578877005323,,,,,191.21586213988704,119518,0.1348599566857312,0.1470588235294117,0.5979750324683928,1.0,cicids2017,bocpd_v1_iso_crc,11,0.5979750324683929,128734,False,40.0,False,11,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,4508.5,0.3453944488693788,0.1998479469802058,0.01,0.5979750324683929,0.0909090909090909,0.0,0.0,sweep_cell
0.7158897604400961,0.5774109797179803,0.0,0.0,0.0,0.2005410238408003,0.0829979716254905,,,,,184.51384984586196,119530,0.135091906143237,0.160919540229885,0.5981681975805384,1.0,cicids2017,bocpd_v1_iso_crc,23,0.5981681975805385,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,4184.0,0.346250453769857,0.2005410238408003,0.01,0.5981681975805385,0.0909090909090909,0.0,0.0,sweep_cell
0.7153283033607859,0.5769143817133533,0.0,0.0,0.0,0.2004754318480369,0.0815597487979413,,,,,60.7298230186529,119377,0.1363725866354416,0.1358024691358024,0.6002918933262573,1.0,cicids2017,bocpd_v1_iso_crc,47,0.6002918933262574,128734,False,40.0,False,47,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,14157.9,0.3464398789736537,0.2004754318480369,0.01,0.6002918933262574,0.0909090909090909,0.0,0.0,sweep_cell
0.7184719509078369,0.5806625311625724,0.3999953392266223,1.0,0.5714238155215366,0.1998479469802058,0.0859578877005323,0.0,0.0,0.0,0.0,191.21586213988704,128675,0.1348599566857312,0.1470588235294117,0.5979750324683928,1.0,cicids2017,bocpd_v3_iso_elkan,11,0.0909090909090909,128734,False,40.0,False,11,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,4508.5,0.3453944488693788,0.1998479469802058,0.01,0.5979750324683929,0.0909090909090909,1.0,1.0,sweep_cell
0.7158897604400961,0.5774109797179803,0.3999953392266223,1.0,0.5714238155215366,0.2005410238408003,0.0829979716254905,0.0,0.0,0.0,0.0,184.51384984586196,128675,0.135091906143237,0.160919540229885,0.5981681975805384,1.0,cicids2017,bocpd_v3_iso_elkan,23,0.0909090909090909,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,4184.0,0.346250453769857,0.2005410238408003,0.01,0.5981681975805385,0.0909090909090909,1.0,1.0,sweep_cell
0.7153283033607859,0.5769143817133533,0.3999953392266223,1.0,0.5714238155215366,0.2004754318480369,0.0815597487979413,0.0,0.0,0.0,0.0,60.7298230186529,128675,0.1363725866354416,0.1358024691358024,0.6002918933262573,1.0,cicids2017,bocpd_v3_iso_elkan,47,0.0909090909090909,128734,False,40.0,False,47,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,14157.9,0.3464398789736537,0.2004754318480369,0.01,0.6002918933262574,0.0909090909090909,1.0,1.0,sweep_cell
0.6941764094450804,0.496164545149957,0.6424655702634042,0.3732546171324257,0.4721836651967227,0.3453944488693788,0.3491550606583529,0.3805208898534997,0.0,2.0,3.0,191.21586213988704,128573,0.341120928304232,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_v4_raw_elkan,11,0.0909090909090909,128734,False,40.0,False,11,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,4508.5,0.3453944488693788,0.1998479469802058,0.01,0.5979750324683929,0.0909090909090909,0.2323861606102505,0.1384756800145,sweep_cell
0.6912359314132676,0.4931705207227226,0.637122969837587,0.3732934573631367,0.4707639934854218,0.346250453769857,0.3495897018494798,0.3893877109476417,0.0,2.0,3.0,184.51384984586196,128597,0.3424665492916208,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_v4_raw_elkan,23,0.0909090909090909,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,4184.0,0.346250453769857,0.2005410238408003,0.01,0.5981681975805385,0.0909090909090909,0.2343592213401277,0.1417381960357841,sweep_cell
0.6910580619026631,0.4933149423014195,0.6372094574315537,0.3710795642126114,0.4690230731467845,0.3464398789736537,0.3498031853637237,0.395265306122449,0.0,2.0,3.0,60.7298230186529,128567,0.3415607737663566,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_v4_raw_elkan,47,0.0909090909090909,128734,False,40.0,False,47,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,14157.9,0.3464398789736537,0.2004754318480369,0.01,0.6002918933262574,0.0909090909090909,0.2329376854599406,0.1408448880775754,sweep_cell
0.7651067378615071,0.5281298268667938,0.6604088389080113,0.9762297788048862,0.7878474426185831,0.2507964139705357,0.2891421282341773,0.0123789967732472,0.0,0.0,1.0,4218.934454872171,128595,0.1208133617809138,0.0009131073633722,1.0,1.0,cicids2017,ecod_batch_ref,11,0.175899948169755,128734,False,40.0,False,11,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,534.8,,,,,,,,sweep_cell
0.7639059906280858,0.5271212715706305,0.6584389857369255,0.968228691278426,0.783834985418157,0.2537460089829738,0.2895702077096548,0.0157919593836708,0.0,0.0,1.0,3679.635520631949,128608,0.117370973976155,0.0,1.0,1.0,cicids2017,ecod_batch_ref,23,0.1729777942307997,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,601.3,,,,,,,,sweep_cell
0.763645668910881,0.5268397278756273,0.6584521978896017,0.964616549822306,0.7826580214135461,0.2527075786326289,0.2895770538736397,0.0181715441351415,0.0,0.0,1.0,4076.800364776438,128597,0.11886872472253,0.0,1.0,1.0,cicids2017,ecod_batch_ref,47,0.1752582787264553,128734,False,40.0,False,47,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,577.5,,,,,,,,sweep_cell
0.7413502765099111,0.5407467881554283,0.3999953392266223,1.0,0.5714238155215368,0.2146803557350872,0.1176420681527866,0.0,0.0,0.0,0.0,21.695702009576863,128675,0.1331583909470433,0.1038484156557564,0.9894247702754252,1.0,cicids2017,hst,11,0.068025012588693,128734,False,40.0,False,11,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,5946.9,,,,,,,,sweep_cell
0.6205140743813268,0.4456291548007345,0.3999953392266223,1.0,0.5714238155215368,0.2449221374042667,0.1001071538628302,0.0,0.0,0.0,0.0,21.63039521942825,128675,0.131031911204295,0.1356362737468528,0.996454682230869,1.0,cicids2017,hst,23,0.1137408566414892,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,5964.2,,,,,,,,sweep_cell
0.6415319849384131,0.4417184661715904,0.3999953392266223,1.0,0.5714238155215368,0.263344728664329,0.224594821821763,0.0,0.0,0.0,0.0,25.04420979549788,128675,0.1394087091883478,0.0743836935988403,0.9855662934309912,1.0,cicids2017,hst,47,0.0692187173266193,128734,False,40.0,False,47,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,5151.2,,,,,,,,sweep_cell
0.585457733885171,0.402505177988329,0.4070857468878024,0.9976695861573418,0.5782317519275142,0.2996130929642522,0.2528490170926513,0.0016243183663998,0.0,0.0,0.0,10.582277153491727,128675,0.0750380121625556,0.3924247956376213,0.860620827404609,1.0,cicids2017,loda,11,0.4909900955671631,128734,False,40.0,False,11,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,12171.7,,,,,,,,sweep_cell
0.5686394385476173,0.3936826124646289,0.4024934537069605,1.0,0.573968388434358,0.3030862128908602,0.2573613983320829,0.0,0.0,0.0,0.0,32.464012955711766,128675,0.0724819295215752,0.3713877389180309,0.8605546542900806,1.0,cicids2017,loda,23,0.4480881410030812,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,3969.2,,,,,,,,sweep_cell
0.5841233244852093,0.4020789418267545,0.4064340698107673,0.9956304740450158,0.5772318362475652,0.299656108539013,0.2539392747409392,0.003129386991109,0.0,0.0,0.0,35.33871922261329,128675,0.0765168309375223,0.3474805266820859,0.8612360844503734,1.0,cicids2017,loda,47,0.4748063353640316,128734,False,40.0,False,47,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,3650.9,,,,,,,,sweep_cell
0.958377396706662,0.8933937709033196,0.892882198480627,0.8650690385100888,0.8787555976406068,0.4000031192813132,0.4000022703384505,0.0444837568349951,0.0,0.0,1.0,259.3757031088525,128079,0.0027892616672362,0.0,1.0,1.0,cicids2017,lof_batch_ref,11,9.269476096741525e-18,128734,False,40.0,False,11,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,534.8,,,,,,,,sweep_cell
0.9573299141620668,0.8935810115905026,0.892807635945978,0.8755559008020508,0.884097616456354,0.400003110507981,0.4000024065210069,0.0406665598461785,0.0,0.0,1.0,230.67036512010856,128269,0.0027876889426929,0.0,1.0,1.0,cicids2017,lof_batch_ref,23,9.62262984092332e-18,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,601.3,,,,,,,,sweep_cell
0.965409897022845,0.9039304554276318,0.893414177649536,0.8899267861651098,0.8916670720435861,0.4000031749354527,0.4000015691043849,0.0375428789226273,0.0,0.0,1.0,238.95116444124423,128101,0.0027992181458543,0.0,1.0,1.0,cicids2017,lof_batch_ref,47,9.089873567670893e-18,128734,False,40.0,False,47,0,858221,0.3999990012550894,0.4000062144127768,0.3999953392266223,577.5,,,,,,,,sweep_cell
0.5473015979676252,0.6183543886680194,0.5058717253839206,0.0978773813916454,0.1640197865139286,0.6244868075558198,0.627056558251558,1.7354572832461563,1.0,6.0,13.0,200.53220647939608,80385,0.2674069412410485,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_slo,11,0.261744966442953,80459,False,64.0,False,11,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2482.4,,,,,,,,sweep_cell
0.5510711797323442,0.6196683911583066,0.5136044325714851,0.1008098188103237,0.168538961038961,0.6229528659323302,0.6255790927887659,1.7093518372496452,1.0,6.0,12.0,203.09270963500435,80397,0.2687479621044997,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_slo,23,0.261744966442953,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2410.9,,,,,,,,sweep_cell
0.5522272216679345,0.620615023916077,0.5166099659795877,0.1002660555803701,0.1679379381007367,0.6221633176159296,0.6243691594695183,1.7066919791172284,1.0,7.0,12.0,216.0160362268018,80390,0.2665348152801103,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_slo,47,0.261744966442953,80459,False,64.0,False,47,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2559.6,,,,,,,,sweep_cell
0.575062398434342,0.6806326242352237,0.0,0.0,0.0,0.2260049944629062,0.0333392578878659,,,,,200.53220647939608,77155,0.043206943417974,0.3449612403100775,0.7064310260186547,1.0,cicids2017,bocpd_v1_iso_crc,11,0.7064310260186548,80459,False,64.0,False,11,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2482.4,0.6244868075558198,0.2260049944629062,0.01,0.7064310260186548,0.0909090909090909,0.0,0.0,sweep_cell
0.5800542567558002,0.683679088190106,0.0,0.0,0.0,0.2255793802646996,0.0368297494792392,,,,,203.09270963500435,77194,0.0438183459079626,0.3695652173913043,0.7075535731600893,1.0,cicids2017,bocpd_v1_iso_crc,23,0.7075535731600894,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2410.9,0.6229528659323302,0.2255793802646996,0.01,0.7075535731600894,0.0909090909090909,0.0,0.0,sweep_cell
0.5803938721073696,0.6838510351331899,0.0,0.0,0.0,0.2259050264510258,0.0404621356870914,,,,,216.0160362268018,77349,0.0425091962223188,0.2826086956521739,0.7013168684578649,1.0,cicids2017,bocpd_v1_iso_crc,47,0.701316868457865,80459,False,64.0,False,47,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2559.6,0.6221633176159296,0.2259050264510258,0.01,0.701316868457865,0.0909090909090909,0.0,0.0,sweep_cell
0.575062398434342,0.6806326242352237,0.6399905541953045,1.0,0.7804807808900207,0.2260049944629062,0.0333392578878659,0.0,0.0,0.0,0.0,200.53220647939608,80394,0.043206943417974,0.3449612403100775,0.7064310260186547,1.0,cicids2017,bocpd_v3_iso_elkan,11,0.0909090909090909,80459,False,64.0,False,11,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2482.4,0.6244868075558198,0.2260049944629062,0.01,0.7064310260186548,0.0909090909090909,1.0,1.0,sweep_cell
0.5800542567558002,0.683679088190106,0.6399905541953045,1.0,0.7804807808900207,0.2255793802646996,0.0368297494792392,0.0,0.0,0.0,0.0,203.09270963500435,80393,0.0438183459079626,0.3695652173913043,0.7075535731600893,1.0,cicids2017,bocpd_v3_iso_elkan,23,0.0909090909090909,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2410.9,0.6229528659323302,0.2255793802646996,0.01,0.7075535731600894,0.0909090909090909,1.0,1.0,sweep_cell
0.5803938721073696,0.6838510351331899,0.6399905541953045,1.0,0.7804807808900207,0.2259050264510258,0.0404621356870914,0.0,0.0,0.0,0.0,216.0160362268018,80396,0.0425091962223188,0.2826086956521739,0.7013168684578649,1.0,cicids2017,bocpd_v3_iso_elkan,47,0.0909090909090909,80459,False,64.0,False,47,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2559.6,0.6221633176159296,0.2259050264510258,0.01,0.701316868457865,0.0909090909090909,1.0,1.0,sweep_cell
0.5473015979676252,0.6183543886680194,0.5806142800159553,0.1413395995572213,0.2273380396076716,0.6244868075558198,0.627056558251558,1.5458377239199157,1.0,6.0,11.0,200.53220647939608,80383,0.2674069412410485,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_v4_raw_elkan,11,0.0909090909090909,80459,False,64.0,False,11,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2482.4,0.6244868075558198,0.2260049944629062,0.01,0.7064310260186548,0.0909090909090909,0.1557936340247828,0.181488641855969,sweep_cell
0.5510711797323442,0.6196683911583066,0.5841490369434796,0.1437088536305905,0.2306697214818971,0.6229528659323302,0.6255790927887659,1.5208168642951252,1.0,6.0,11.0,203.09270963500435,80395,0.2687479621044997,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_v4_raw_elkan,23,0.0909090909090909,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2410.9,0.6229528659323302,0.2255793802646996,0.01,0.7075535731600894,0.0909090909090909,0.1574466498465056,0.1818683974314713,sweep_cell
0.5522272216679345,0.620615023916077,0.5865468712729586,0.1432621909774144,0.2302793819260184,0.6221633176159296,0.6243691594695183,1.5151475062839,1.0,6.0,10.0,216.0160362268018,80388,0.2665348152801103,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_v4_raw_elkan,47,0.0909090909090909,80459,False,64.0,False,47,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2559.6,0.6221633176159296,0.2259050264510258,0.01,0.701316868457865,0.0909090909090909,0.1563156390211163,0.1795208175101843,sweep_cell
0.6885620062151905,0.6784069222569526,0.7935143446203305,0.8819839589847164,0.8354134667561876,0.4378161823254686,0.4998362314000394,0.1035017221584385,0.0,1.0,2.0,6131.921462839041,80350,0.1027443340569967,0.0,1.0,1.0,cicids2017,ecod_batch_ref,11,0.1230038742488107,80459,False,64.0,False,11,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,93.8,,,,,,,,sweep_cell
0.6901105656504629,0.6789071360878292,0.7947026728365219,0.8938302293515623,0.8413567439607345,0.4493832918122291,0.514596270520834,0.0945539212902493,0.0,1.0,2.0,5547.282177838645,80358,0.0958174085238655,0.0007645017658882,1.0,1.0,cicids2017,ecod_batch_ref,23,0.1122497502111636,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,119.9,,,,,,,,sweep_cell
0.6877171165510996,0.6778969580607938,0.7931694132926166,0.8776726933757987,0.8332841654989306,0.4449586364032032,0.5074899325614799,0.1088404133180252,0.0,1.0,2.0,6011.21261232566,80360,0.098021635720372,0.0002314145351132,1.0,1.0,cicids2017,ecod_batch_ref,47,0.1178515020148959,80459,False,64.0,False,47,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,104.8,,,,,,,,sweep_cell
0.3156547504228293,0.518016862119295,0.6399905541953045,1.0,0.7804807808900206,0.3123278006201055,0.2833559853530117,0.0,0.0,0.0,0.0,28.28411605348793,80394,0.10972516511106,0.1148780321965362,0.9941920305180438,1.0,cicids2017,hst,11,0.0371814608987564,80459,False,64.0,False,11,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2846.9,,,,,,,,sweep_cell
0.1759004262260088,0.4628856260967075,0.6399905541953045,1.0,0.7804807808900206,0.3564171180529032,0.3637315318926136,0.0,0.0,0.0,0.0,29.46389380538161,80393,0.128341653316994,0.154218886396582,0.9971475980773632,1.0,cicids2017,hst,23,0.0574644119935912,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2733.2,,,,,,,,sweep_cell
0.3181241354852319,0.5171203720706983,0.6399905541953045,1.0,0.7804807808900206,0.394647742044562,0.4165363732684963,0.0,0.0,0.0,0.0,26.383908367722764,80396,0.1211994731993022,0.1091986633096818,0.9817457712672618,1.0,cicids2017,hst,47,0.0527687934691386,80459,False,64.0,False,47,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,3055.1,,,,,,,,sweep_cell
0.372107081134953,0.5296533893573189,0.6399905541953045,1.0,0.7804807808900206,0.2476846406496357,0.1670815402908327,0.0,0.0,0.0,0.0,34.32172531465712,80394,0.0647742119244226,0.3668447640245266,0.8617384504839553,1.0,cicids2017,loda,11,0.0635243435019217,80459,False,64.0,False,11,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2346.3,,,,,,,,sweep_cell
0.3459756579131944,0.5197834361785754,0.6399905541953045,1.0,0.7804807808900206,0.250213829260554,0.1798883852864549,0.0,0.0,0.0,0.0,39.18011408588517,80393,0.0656903576427349,0.3433720321498579,0.86123847641807,1.0,cicids2017,loda,23,0.2548433407143066,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2058.8,,,,,,,,sweep_cell
0.3602977811271848,0.5246354833958722,0.6399905541953045,1.0,0.7804807808900206,0.2490277137242967,0.1736190170335723,0.0,0.0,0.0,0.0,33.00614733174572,80396,0.0640833245105272,0.3796325020925608,0.860864223795833,1.0,cicids2017,loda,47,0.2831032014206202,80459,False,64.0,False,47,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2439.8,,,,,,,,sweep_cell
0.8720291800970638,0.91411851959636,0.8946745023005785,0.7627832909327481,0.8234813145343047,0.6400221676814496,0.6400347386573911,0.1922621643511307,0.0,1.0,2.0,1086.9024220371557,80180,0.0056224113395226,1.3038831877664791e-20,0.7132410133246293,1.0,cicids2017,lof_batch_ref,11,4.591368030907652e-18,80459,False,64.0,False,11,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,93.8,,,,,,,,sweep_cell
0.8447253668042171,0.9061149739879656,0.8294877488366704,0.8342881556716447,0.8318810270709888,0.6400719781957226,0.6400741454369194,0.1439924648260434,0.0,1.0,2.0,806.7253608873119,80295,0.0090231337664515,0.0,1.0,1.0,cicids2017,lof_batch_ref,23,2.337248879885997e-18,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,119.9,,,,,,,,sweep_cell
0.8190055466453464,0.894332004924413,0.923245680855602,0.5884294952712019,0.7187588955308852,0.6400402691118992,0.6400401503266793,0.3777322903721032,0.0,2.0,4.0,921.011373854664,80256,0.0070507044490511,2.8454446928562333e-19,1.0,1.0,cicids2017,lof_batch_ref,47,4.174676071432117e-18,80459,False,64.0,False,47,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,104.8,,,,,,,,sweep_cell
